Name,Address,Compiler Version,Current Balance,Total Deposited Eth,Total Withdrawn Eth,# Transactions
ResultCoin,0x6b136b14282f31728a6fc4982bafab53be732fff,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
OMAToken,0xade84da51b67cbe9002c85b7422c86d78a52f0d2,v0.4.24+commit.e67f0147,0.0,0.0,0.0,10000
WrapperLock,0x704d3b8bd25064760ae86ec11b77f303d147dcab,v0.4.24+commit.e67f0147,0.0,0.0,0.0,72
Token,0xf0acf8949e705e0ebb6cb42c2164b0b986454223,v0.4.25+commit.59dbf8f1,0.0,0.2,0.2,347
locashToken,0x248a0316d862f6C7945067F8bD12C035BB4A12D5,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,6
RANATOKEN,0x0fbb80c8e0b77e7522a5dbcf9f5e3fe6892844bc,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
DEAPCoin,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,4695
ERC20Token,0xbe14536f8285e33d04203db65b61e4d1fe24f881,v0.5.10+commit.5a6ea5b1,0.0,0.0,0.0,3
KriosGIGToken,0x838d8e11b160dec88fe62bf0f743fb7000941e13,v0.5.17+commit.d19bba13,0.0,0.0,0.0,857
KELTRON,0x5e526082494D4e3bE99D9a63688Ec80A9e263D8e,v0.5.17+commit.d19bba13,0.0,0.0,0.0,7
MSDR,0xf77511b6c00903fec5d4928e5ef4b9d705eb06af,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1024
Hittretix,0xb535279f41fc8a9445ec21cb33ee8d68976d17a0,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
Arilli,0xc8fa42d338ad3c84d7d263d65bddf4eb60866d85,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
YasinToken,0xe2e9e0402916c3e9ce3dcf817316d1253e53ef45,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,5
FittretixToken,0xe7135b06f6a68eec9c93ed77cdbbdf472502aa80,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,2
OceandexExchange,0xc5d62ba0d89fabe682058c6c65389f255c5b192e,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
HOST,0x1d2662efae81adf192a9f8cd5286bed3d3987bbf,v0.4.24+commit.e67f0147,0.0,0.0,0.0,113
Spas157Coin,0x0c55c364d30be315c44c8b911d769c9530016937,v0.5.7+commit.6da8b019,0.0,0.0,0.0,10
ProtossToken,0x3e09da37e758c50f445debfd302bd2d83b5202b4,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,2
futuregoldtoken,0xeB799c6e6ea36df69f11eC31fD468d0ECfeFF575,v0.4.24+commit.e67f0147,0.0,0.0,0.0,12
AWToken,0x4fff42650a1f0001214eb2f9a01a53d85bc18f60,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,2
GoldenCoinP,0xf57d52855ca38228cf37c0ba0fc4f98845e16c4c,v0.5.7+commit.6da8b019,0.0,0.0,0.0,4
GoldenCoinP,0x453abb8b59e5609beb523d2459d4f16a548dfb4a,v0.5.7+commit.6da8b019,0.0,0.0,0.0,1
etfTestToken,0xbbcc23dcc381c319f58fc626fa1a025eaa22c2fb,v0.5.7+commit.6da8b019,0.0,0.0,0.0,21
JDQJ,0x372e082bc6b0575ee1411624ff18ae0df2c24a13,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,236
PooledCDAI,0x3d6d83649939baa953ddc589d2d5db775df91520,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2
HBTCToken,0xa4ca8d3ebf889cffc6b9d360b9c2cd3e0493b5a6,v0.5.2+commit.1df8f40c,0.0,0.0,0.0,3
MxnToken,0x8bd340320af90df3b66043887a57059bb856da5b,v0.5.2+commit.1df8f40c,0.0,0.0,0.0,6
GamerpullToken,0x56344b026d1a06258d95e6bc9c1af261f984a02e,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
SPAS157Coin,0xfa403d77c36f4d3c1a7edd8c931441fc29aca250,v0.5.7+commit.6da8b019,0.0,0.0,0.0,1
MKExCoin,0x9dc2c27e114d1cd15fe635aa7fc32803aaec9968,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
Natretix,0x081f5489a66d3c75d615040fddd64d9ba1e74e76,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
HKExCoin2,0x408574d2615694bb6d6957db749e2b2f571b38c6,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,3
LtconlineToken,0x64f64a26873ffbd11188679fb85fe00b6a2dde27,v0.4.24+commit.e67f0147,0.0,0.0,0.0,11
BlockonomiToken,0xc761ff924ffcb5dc53f95b405105316ccfc77223,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,1
BazT,0x7618306d90e702913170b407adF94F72dD48CA23,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
BlockonomiToken,0x1407596cf00c5afd7ef06210ea8937e923f98372,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,2
SPAS157Coin,0xfb26d7096225b2a8e41c8d0ef14c1f1c51f6933e,v0.5.7+commit.6da8b019,0.0,0.0,0.0,10
ProBitToken,0xd7A09a94F69D796862E350B408170F49C705a33c,v0.5.17+commit.d19bba13,0.0,0.0,0.0,4
HumanStandardToken,0xa34e79a12e8d30e24cb1083a001b03737b1ace20,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,8
MBSK,0x8ebfd3a4df97308fc775a5d38387d1c26633a2c5,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
MxnToken,0x721e0193cb5986cddc0142726bea3aeb742a27b2,v0.5.2+commit.1df8f40c,0.0,0.0,0.0,3
CC,0x15c9dd08fb16331b9749a8d7d16bcd71c985f190,v0.5.8+commit.23d335f2,0.0,0.0,0.0,280
ECOINV,0x0c2dcf13ba0fc7a1bcd235d3f9037aa0ab7c43cd,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
RebalancingSetTokenV3,0x26c477C0e431C2AB3d82F59d1D350323AF15b795,v0.5.7+commit.6da8b019,0.0,0.0,0.0,5
TokenERC20,0xb7a6200dc259f9d25d59238f04f29439b6565ac1,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,12
TokenERC20,0x137f49df0d2ee351543fd72f306d5c31def73911,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,84
MainToken,0x171664573e3969874DBa31c35082151Ea4f181F3,v0.4.24+commit.e67f0147,0.0,0.0,0.0,26
FASTPAYTOKEN,0xaae564be11bb83821acf74dbefae5cc2ac435911,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,699
BoltToken,0xd5930c307d7395ff807f2921f12c5eb82131a789,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2395
DmmEther,0xdf9307dff0a1b57660f60f9457d32027a55ca0b2,v0.5.13+commit.5b0b510c,0.0,35259.65635074533,35259.656350745485,2185
SnowDCoin,0xA54D59b5741502EdB88cF245af007C678F7750de,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
TWD,0x6f367bdf377aa5be98efd77a734dcf7ca2539857,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,14
THB,0x8abeb9cbe15a298393587ab60496a5cf6b67a128,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,20
KRW,0x594811736543b0601b50faed7db1cc01079f0443,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,70
HKD,0x4bd01086859265d7c32cb2b921d79e75eb1b9116,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,16
Berry,0x2b6695a4a36f388980c559137135fb2906d6f20f,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
ERC20Token,0x3c98b61ee05c0ac38276275b688d4d11a45d926d,v0.5.17+commit.d19bba13,0.0,0.0,0.0,252
LexBank,0xdab9050983202fb4d9941e010df660376fa6726f,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,17
LexDollar,0xc1cd13f033b972ca8d3950683d7bf49ae416f8a1,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,3
MAN,0xa0ea06d873fe49eab4806a8659f281de28c6f6b7,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,1
LexCHAI,0xde5e0502d6835ef60312be880538c2145971d098,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,3
BMToken,0xeec2cb0a3882788430429671663b9d83d89d7ae8,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
FixedSupplyToken,0x3668e5b02640dba32edb7fd6360f80f2b287640e,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,4
Coinoplex,0x387ae8fb5b19fa41677e1da5b313259066f3099d,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,51
Zenith,0xa49ded8b4607f958003e0d87d7f2d2f69bcadd41,v0.4.26+commit.4563c3fc,0.0,0.0111,0.0111,20
USDX,0xbec4a69d6a5fbcb2303c13d24ea1a51a6f19bd12,v0.5.10+commit.5a6ea5b1,0.01,24.101118362653384,25.57111836265338,10000
FEE,0x52590E6f7CC7D9620C7376CC926F0FA6617D2957,v0.4.24+commit.e67f0147,0.0,0.0,0.0,13
ERC20StandardToken,0x6331b82750afd24ebf04fec41ac38ad2c33ff758,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
DAC,0xd78b2d8e9088ebf88535e2255d86003ce484cc28,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
CoinSmartToken,0xbea202a291f633c12edbbd51e04af985b2670500,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,853
LexDAI,0x79c8b3355b311b7429dfb8ed3e9d9660380be2ea,v0.5.14+commit.1f1aaa4,0.0,0.001,0.001,31
LexToken,0x302a321fa07fb04cb23b0dda2a43de75b602361e,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,27
LexToken,0x0087e970dfd8303bccf3e2b7bfbb2a6c8b46d43f,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
Seele,0xb1e93236ab6073fdac58ada5564897177d4bcc43,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1915
BlockonomiToken,0x98f6b2c5bcc88629cf10f2effaa2df0ebc16e92d,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,2
ukrpay,0x0213F0e6270024e759F504F5CC2b1fbBCc1c7f35,v0.4.24+commit.e67f0147,0.0,0.0,0.0,4
COMBO,0xf10d9664828e80eea2f8bf139c3cc6041ae0cba0,v0.4.25+commit.59dbf8f1,0.0,0.1588142028285931,0.1588142028285931,306
ERC20Basic,0x59321ace77c8087ff8cb9f94c8384807e4fd8a3c,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,340
ZenithCoin,0x2275bc9b9458771a4344637b694548e77b875da8,v0.4.26+commit.4563c3fc,0.0,0.002,0.002,3
ShareToken,0xbea62796855548154464f6c8e7bc92672c9f87b8,v0.5.16+commit.9c3226ce,0.46415,9.714648082162622,9.250498082162622,17
CHF,0x67197c38b71bee6fcb8d8176e099541245604a5b,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,37
EUR,0x231df7f56dd6449dcc1e521f99a307e13733995a,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,16
GBP,0x98f213d5b4953439f60b26d6b01d6b68b197fe55,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,11
JPY,0x4dd78b735b9399963d74c8369d12fa20e879a639,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,51
DEM,0xdb55f242a3205f76c8f2a643dbcc3a053a075386,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,18
SEADigitalStableToken,0xa151e5aecaad2c56319254e0df12768af72db284,v0.4.24+commit.e67f0147,0.0,0.0,0.0,25
SEADigitalToken,0x3dfb87b192ff03cfd606e2f2fe4220d8b0bca6fc,v0.4.24+commit.e67f0147,0.0,0.0,0.0,44
lexToken,0x5c99759f77bc7e16fcc2ae107fef9bd8b8762bc5,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
EinfachverdienenToken,0x98fcf1b11dcc224048564853b7b5602b1082fc5f,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2
lexCHAI,0x04a2045f76e890a6430b5fa66ab2b3bac59ce51c,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,6
lexDAI,0x4570355d7f40cfa95346bd54b376608ffa28506c,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,13
$USDAI,0x0eed488853d116944e0c07dfdabe8dfee12061a1,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,7
BlockonomiToken,0x2516ac5db37df788f8f6ef69ecaa7cd76652eae2,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,34
RONALDO,0x5c4d54b123752e3bc525bfbdfcd2301d088abf55,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,20
MESSI,0xe571a482f10075654c48b58774377ef8ad0cc24f,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,36
BlockonomiToken,0x293b75f71dad33465771d58b584014059455b97b,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,4
ZEBELLION,0x7a58da7c0568557ec65cd53c0dbe5b134a022a14,v0.5.10+commit.5a6ea5b1,0.0,0.15,0.15,130
VINX,0x010c282118aa76174ce5952572ba715cf60a0c9b,v0.4.24+commit.e67f0147,0.0,0.0,0.0,595
ClaimToken,0xc6040d038fb80c468d6a4cc8e2ddd28f0756b548,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
ASTOX,0x1149cfc37d81304173cd2b203508ab1f6934b81b,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,8
SmartexToken,0x294042bCcB1357B47C1a6A23f1B6086945C37295,v0.5.12+commit.7709ece9,0.0,0.0,0.0,772
USD,0x8679f1f00725c3b02918604438a5200b0acf7584,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4534
ZEBELLION,0x98a1208a9287e378d329225836b823481d890409,v0.5.10+commit.5a6ea5b1,0.0,0.921,0.921,1433
AmpleforthWrapper,0xb2b9d7ba7b7e5fb4e51a8bac83fd43e90c947dc5,v0.4.24+commit.e67f0147,0.0,0.0,0.0,48
standardToken,0x66dd88e18b792d731d4b42b17e9fb675a6907396,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
TokenERC20,0xffb0e0aa425c3bb62c2e9e66a3e9325e40a472da,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,912
G7COIN,0xfef8f6f68fc44ecc5104b6d51144e3c679547434,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,4
DaiBackstopSyndicateV3,0x00000000357646e36fe575885bb3e1a0772e64cc,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,393
DexBlue,0xdba8f1a889bed0dadab0fae5f812fa8307a9df59,v0.5.10+commit.5a6ea5b1,0.0,0.0,0.0,2
DaiBackstopSyndicateV2,0x000000000019fff0e5b945e90ee1e606aa22c6c2,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
TokenERC20,0xD40023b94bbD2268b20818fB3EB62A627c8D487B,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,180
Token,0x8a07e9996f0d88d515abbe3a483ab0f986e8d6a5,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,118
MRDF,0x5f3e90b7ecfbc4f63b60c55ec0e825a927467bcc,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,10000
ERC20Token,0x2ec62769e99b382fc6308e840762a039f6507845,v0.5.10+commit.5a6ea5b1,0.0,0.0,0.0,2
SFBToken,0xc968b3bf47677381f1cc97d630d4c8f8ca37634e,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,726
HumanStandardToken,0x39112688107de317958d9ecc14730d75642ce782,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2542
SJBToken,0xd9e92fe542963ca3bec0d9f705eb716171650c55,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,588
MainToken,0x0771f75378f8240cea81694f4d400598645b47e2,v0.4.24+commit.e67f0147,0.0,0.0,0.0,6
HEBToken,0x9149dd1a96d4ccfeb3c91b2c8ff42e3f306ce405,v0.4.24+commit.e67f0147,0.0,0.0,0.0,6
VEL,0x1518cf262d4273d0e987402A97345C3dca1Cf731,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
DouCoin,0x238fdede5a3d1c87b72353e4cf8643c0f8649b5c,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
ZorroToken,0xafb4785303b6dac4b6f125a271d9cf8b62f71e78,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,12
ReiToken,0x61607359ea46ebfbd6062ea52d06ea3b8f8be768,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
DouCoinTT,0x32b0ccfd4a9911fb59ad3a55c5d6545c1b7ede5c,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
SJBcoin,0x68b9aaa79a7e75059a765ed9d1668df82e70848e,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
SFBcoin,0x7899c266e9ebcd74f614674142101b2a6a1cd42f,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,3
Remichain,0x950ae1ae3cc768d96d5ff235959143a551d5852d,v0.4.24+commit.e67f0147,0.0,0.0,0.0,117
BPool,0xe5d1fab0c5596ef846dcc0958d6d0b20e1ec4498,v0.5.12+commit.7709ece9,0.0,0.0,0.0,548
StandardERC20Token,0xe1f099800a0d99b49b6ea0f0185b13e2e6047b55,v0.5.12+commit.7709ece9,0.0,0.0,0.0,2
StandardERC20Token,0x28d95c29532c3addf6fff3836c4fad83ff05b665,v0.5.12+commit.7709ece9,0.0,0.0,0.0,1
oToken,0x87fe8eba753076a943bd2a5f6c3556188064797e,v0.5.10+commit.5a6ea5b1,0.0,0.01301,0.01301,47
TSTToken,0xf67041758d3b6e56d6fdafa5b32038302c3634da,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3805
StandardERC20Token,0xba95c3a98564344abbf6601ae4d8cb6820de508b,v0.5.12+commit.7709ece9,0.0,0.0,0.0,1
DpeToken,0xA2fFbCf56B0aB89E8fEd3AE0d0Ab78b0020B25fe,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,7
CMT,0x2d08ade361b43f89e4da90f589cb80555c3191b4,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,117
WindsCoinToken,0x19c8ac33cb42c67ce69bcf4e52466a955d46f866,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,5
RicByte,0x2bcABAf45Ab41019DEA42005Ee0ca71c29eCCBE3,v0.4.24+commit.e67f0147,0.0,0.0,0.0,14
INTRINSICBIT,0x8e768ed468f53843533d46ce7cd9d5675f281fe4,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
KAN_Token,0x614c18055230a05bb9d74ea73feb93cfdf74ac99,v0.4.24+commit.e67f0147,0.0,0.0,0.0,251
EtheCarat,0x36224f0f52614d2433158ac24023010adbc2945e,v0.5.8+commit.23d335f2,0.0,0.0,0.0,59
MainToken,0x45d0251bc82b0d383006ca536fc580db113eb4d7,v0.4.24+commit.e67f0147,0.0,0.0,0.0,30
MainToken,0x9506EAf79Bb629C06fFfEA8f430F1fa2d49B3bA3,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
AREToken,0x5ab5b59e355f0015eef3e63f2735db9530aaff83,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,87
ERC20Token,0x9aca16066c85f12f36cddb3898f3e14d0bdf76c8,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
FZC,0x1fD4fd5B079ab1eDA7F08719737FF61945289aEf,v0.4.24+commit.e67f0147,0.0,0.0,0.0,196
MOJOCRYPTO,0xa869d7a09c6d5ef7ddba11529e26c6dd7480c6d4,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
DATA1TokenERC20,0x62c2e3b4f775b5975f062522fbb8966225535bbb,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,10000
MainToken,0xdE3e0a0F5269Ee32353F827e84EAE6300D14763b,v0.4.24+commit.e67f0147,0.0,0.0,0.0,7
ERC20Token,0xaA0CA4C5447101BfaE2c79f4cc4d91CD360f33a4,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
StandardToken,0xb7605bdbe8206f0817a5f1413413d4944a4f1ea1,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
CryptoProjectsToken,0xfc86c646d2c90e38e0f0af6d0baee4ea95aa4893,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,48
EDC,0xa5c43fff568fc2115d54499d4cf202bb490ef152,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,10000
Gluwacoin,0x4ab30b965a8ef0f512da064b5e574d9ad73c0e79,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,10000
ERC20Token,0xbecc2fca23132d046cc4a6c46830c9ff7137e395,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,248
Token,0xDFF36f2Dab92F36B54a728ffE475C590d32772e1,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
SANTOQ,0xa9923971e41228da736cec1e6fbb4670d96d4955,v0.4.25+commit.59dbf8f1,0.0,0.14,0.14,93
Life,0x2bdce14cb38376e4f910aec6b9b1860d7ad7b6d4,v0.4.24+commit.e67f0147,0.0,0.0,0.0,7
SupplyFactory,0xf2eb916605402e5c7e81f7d609d0e2204841978f,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,3
Chai,0xfab8e55ae02826bf6e849e8eae78c5b8fa4182f3,v0.5.12+commit.7709ece9,0.0,0.0,0.0,16
bizcloud,0x40c43097a3e0db9ffa83c648b74bda9e2db58851,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
ZXLToken,0xc4662e8e34593aa06e7e7f8425cb4c333997b5b8,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,167
Gana,0x8b342d2de85cd4f6e206e7b8d777029c13ec213f,v0.5.7+commit.6da8b019,0.0,0.0,0.0,81
Token,0x466001229309c76dcdebcba8685fa622608a1640,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
standardToken,0xe2297894e5c0f55d0665baa8ef0de757899eea7c,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
LyakToken,0x0f2cc9d3d5a420a6baa418456a6d42b41beee1c1,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,8
Token,0x973af10688a0b6eb08cadf2e5c4d8eff0355c20d,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
PdraToken,0xb5b5bb90bdcaa8aa80bc5c5206fd46f6edc46408,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,296
PdraToken,0x79681fdfeade515d671b4ab8ebcf4671784c29be,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,2
CMBCCoinERC20Token,0x1834a8258bf405b79e2dc23968f4e74a20b889bc,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
BatmanToken,0x37314508aA54d240742EaE3C905B2Ffc5B89446f,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,2
WithCoffeeToken,0x4c6f4d435a939fb85dd946bae4eec9d52587f451,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,65
BMToken,0xc6363c1a05f840be2d185d7084b28af84c543d40,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,59
KEPENG,0x4ca91f13fdb0ce461d5b09b74f3094652688043b,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,305
MOTC,0x65b50eE078c4b9643d8E75647B6629b74622D148,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,31
KURCHAIN_TOKEN,0x589efd0d9a4a19e4e68c8c429ceba84993db309d,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,9
Property,0x68c824db5A1634940BB838468Ff2aee2bDa5794B,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,0
SportValueCoin,0xfeffef186885b00fb5493ff53648e8f76ba933fc,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,3
LAOtoken,0x3a30df8820d0ffd0e2f37a256c833746c87a6816,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
SmartToken,0xb2d679f6d676f173faf3670a074b2c3a6d7ebe28,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,3
LUCKYToken,0xE478d4F4a87D4D641AF97ca0b5Cc3dB61e266357,v0.5.15+commit.6a57276f,0.0,0.0,0.0,10000
Litecoin_SV,0xee059f0ca1507e4e20c689b20cff71b5e924f7bd,v0.4.24+commit.e67f0147,0.0,0.0,0.0,5421
SecurityToken,0xda185e14c8f9c2c492a5601a466ffc037d9254e1,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
SecurityToken,0xe68ddd4a5352e2faa5ba8def2d0216e18eee7f2a,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
MainToken,0x4c880deb2e600eb26e8ab49803fe43e2a93198a6,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
DEXT,0x72d530016e9e0fc23de6c1f7f487992c879518dc,v0.5.10+commit.5a6ea5b1,0.0,4.113,4.113,1084
IPSCRYPTO,0xbb8ee12a628d472475811c6a205e2c7fbd001991,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
SimpleRestrictedFDT,0xe042c280dee8a5a39269a849d00b602a1985a185,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
TeodrusToken,0xbd31496feb604F9eC6a1C78c3371f8cFd220f5F2,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
CSSToken,0x201548f494cbb2bf2d237ec77efaaf59bc1196f8,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,10
iCollateral,0xacd746993f60e807fbf69f646e42daeda63a4cfc,v0.5.12+commit.7709ece9,0.0,0.0,0.0,17
iCollateral,0x78705df56477ff301b71b176a2bd3151b9f4e025,v0.5.12+commit.7709ece9,0.0,0.0,0.0,6
iCollateral,0xcc784c1d240dd721a02a121448fbe474ffa3defa,v0.5.12+commit.7709ece9,0.0,0.0,0.0,7
USPi,0x2d1eb7d298d6453fedd0a7d874737df92275030e,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,6
CLOG,0xba36676acd9709ac84a2864f05c0a3f820aa223e,v0.4.24+commit.e67f0147,0.0,0.0,0.0,354
standardToken,0x13b5ccb409a48e15368bf21716dc1f29906b92fd,v0.5.13+commit.5b0b510c,0.0,0.0,0.0,0
overflow,0x074544d3ab4026f7b4f107a3f5f320fca9c5709f,v0.5.10+commit.5a6ea5b1,0.0,0.0,0.0,23
ERC20Token,0x406ab55c0bab2d4a3361f87f251211c3090d80bc,v0.5.10+commit.5a6ea5b1,0.0,0.0,0.0,220
FJTX1000X02,0x95d5d6ebAa2E96d643Bd1dfd4FaEa700B7f6753c,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
FJTX100X02,0xDDAAcFE2d476058AAeeDbF4690917105A732030D,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
FJTX10X02,0x9079F3343E895538C777d75f44a8De451f641906,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
BKRW,0x1b144cf7658a6dd0a0c9ca41c53216bb83c4f403,v0.5.4+commit.9549d8ff,0.0,0.0,0.0,3
Tip,0x2c55f6284caee41d3bcc33305cc54d5e0bfb0bad,v0.5.4+commit.9549d8ff,0.0,0.0,0.0,5
BlockbirdToken,0x69606be5674da265c0d11477dced7fcfeedc468b,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
SimpleRestrictedFDT,0x4dfa74ccc9e9d4acbfe18bb2349c786bd41c95ca,v0.5.14+commit.1f1aaa4,0.0,0.0,0.0,0
LeadToken,0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,691
TokenERC20,0x47d9d899bFb70CC53634e0Cd7eEa105217aD1649,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
